#[Parameters]
# Name = 'nb4a-POWER-TEMPORAL'
# ShotNo = 176745
# Date = '01/19/2022 18:00'
# 
# DimNo = 1
# DimName = 'time'
# DimSize = 13107
# DimUnit = 's'
# 
# ValNo = 5
# ValName ='Ebeam_nb4a','Pport-through_nb4a','Ion-stsU_nb4a','Ion-stsL_nb4a','ISGas_nb4'
# ValUnit ='keV','MW','','',''
# 
# [comments]
# 'NBI provisional value'
# 'NIFS Analysis Information Group.(2006, 2017, 2021)'
# ''
# 'PortThroughRate = 0.59'
# 'ISGas = 1 for H2, 2 for D2, 3 for He, -1 for unknown.'
# ''
# 'time[sec.],Enb[keV],Pport-though[MW],Ion-statusU,Ion-statusL,ISGas'
# [data]
     7.866,    0.0000,    0.0000,0,0,1
     7.867,    0.0000,    0.0000,0,0,1
     7.868,    0.0000,    0.0000,0,0,1
     7.869,    0.0000,    0.0000,0,0,1
     7.870,    0.0000,    0.0000,0,0,1
     7.871,    0.0000,    0.0000,0,0,1
     7.872,    0.0000,    0.0000,0,0,1
     7.873,    0.0000,    0.0000,0,0,1
     7.874,    0.0000,    0.0000,0,0,1
     7.875,    0.0000,    0.0000,0,0,1
     7.876,    0.0000,    0.0000,0,0,1
     7.877,    0.0000,    0.0000,0,0,1
     7.878,    0.0000,    0.0000,0,0,1
     7.879,    0.0000,    0.0000,0,0,1
     7.880,    0.0000,    0.0000,0,0,1
     7.881,    0.0000,    0.0000,0,0,1
     7.882,    0.0000,    0.0000,0,0,1
     7.883,    0.0000,    0.0000,0,0,1
     7.884,    0.0000,    0.0000,0,0,1
     7.885,    0.0000,    0.0000,0,0,1
     7.886,    0.0000,    0.0000,0,0,1
     7.887,    0.0000,    0.0000,0,0,1
     7.888,    0.0000,    0.0000,0,0,1
     7.889,    0.0000,    0.0000,0,0,1
     7.890,    0.0000,    0.0000,0,0,1
     7.891,    0.0000,    0.0000,0,0,1
     7.892,    0.0000,    0.0000,0,0,1
     7.893,    0.0000,    0.0000,0,0,1
     7.894,    0.0000,    0.0000,0,0,1
     7.895,    0.0000,    0.0000,0,0,1
     7.896,    0.0000,    0.0000,0,0,1
     7.897,    0.0000,    0.0000,0,0,1
     7.898,    0.0000,    0.0000,0,0,1
     7.899,    0.0000,    0.0000,0,0,1
     7.900,    0.0000,    0.0000,0,0,1
     7.901,    0.0000,    0.0000,0,0,1
     7.902,    0.0000,    0.0000,0,0,1
     7.903,    0.0000,    0.0000,0,0,1
     7.904,    0.0000,    0.0000,0,0,1
     7.905,    0.0000,    0.0000,0,0,1
     7.906,    0.0000,    0.0000,0,0,1
     7.907,    0.0000,    0.0000,0,0,1
     7.908,    0.0000,    0.0000,0,0,1
     7.909,    0.0000,    0.0000,0,0,1
     7.910,    0.0000,    0.0000,0,0,1
     7.911,    0.0000,    0.0000,0,0,1
     7.912,    0.0000,    0.0000,0,0,1
     7.913,    0.0000,    0.0000,0,0,1
     7.914,    0.0000,    0.0000,0,0,1
     7.915,    0.0000,    0.0000,0,0,1
     7.916,    0.0000,    0.0000,0,0,1
     7.917,    0.0000,    0.0000,0,0,1
     7.918,    0.0000,    0.0000,0,0,1
     7.919,    0.0000,    0.0000,0,0,1
     7.920,    0.0000,    0.0000,0,0,1
     7.921,    0.0000,    0.0000,0,0,1
     7.922,    0.0000,    0.0000,0,0,1
     7.923,    0.0000,    0.0000,0,0,1
     7.924,    0.0000,    0.0000,0,0,1
     7.925,    0.0000,    0.0000,0,0,1
     7.926,    0.0000,    0.0000,0,0,1
     7.927,    0.0000,    0.0000,0,0,1
     7.928,    0.0000,    0.0000,0,0,1
     7.929,    0.0000,    0.0000,0,0,1
     7.930,    0.0000,    0.0000,0,0,1
     7.931,    0.0000,    0.0000,0,0,1
     7.932,    0.0000,    0.0000,0,0,1
     7.933,    0.0000,    0.0000,0,0,1
     7.934,    0.0000,    0.0000,0,0,1
     7.935,    0.0000,    0.0000,0,0,1
     7.936,    0.0000,    0.0000,0,0,1
     7.937,    0.0000,    0.0000,0,0,1
     7.938,    0.0000,    0.0000,0,0,1
     7.939,    0.0000,    0.0000,0,0,1
     7.940,    0.0000,    0.0000,0,0,1
     7.941,    0.0000,    0.0000,0,0,1
     7.942,    0.0000,    0.0000,0,0,1
     7.943,    0.0000,    0.0000,0,0,1
     7.944,    0.0000,    0.0000,0,0,1
     7.945,    0.0000,    0.0000,0,0,1
     7.946,    0.0000,    0.0000,0,0,1
     7.947,    0.0000,    0.0000,0,0,1
     7.948,    0.0000,    0.0000,0,0,1
     7.949,    0.0000,    0.0000,0,0,1
     7.950,    0.0000,    0.0000,0,0,1
     7.951,    0.0000,    0.0000,0,0,1
     7.952,    0.0000,    0.0000,0,0,1
     7.953,    0.0000,    0.0000,0,0,1
     7.954,    0.0000,    0.0000,0,0,1
     7.955,    0.0000,    0.0000,0,0,1
     7.956,    0.0000,    0.0000,0,0,1
     7.957,    0.0000,    0.0000,0,0,1
     7.958,    0.0000,    0.0000,0,0,1
     7.959,    0.0000,    0.0000,0,0,1
     7.960,    0.0000,    0.0000,0,0,1
     7.961,    0.0000,    0.0000,0,0,1
     7.962,    0.0000,    0.0000,0,0,1
     7.963,    0.0000,    0.0000,0,0,1
     7.964,    0.0000,    0.0000,0,0,1
     7.965,    0.0000,    0.0000,0,0,1
     7.966,    0.0000,    0.0000,0,0,1
     7.967,    0.0000,    0.0000,0,0,1
     7.968,    0.0000,    0.0000,0,0,1
     7.969,    0.0000,    0.0000,0,0,1
     7.970,    0.0000,    0.0000,0,0,1
     7.971,    0.0000,    0.0000,0,0,1
     7.972,    0.0000,    0.0000,0,0,1
     7.973,    0.0000,    0.0000,0,0,1
     7.974,    0.0000,    0.0000,0,0,1
     7.975,    0.0000,    0.0000,0,0,1
     7.976,    0.0000,    0.0000,0,0,1
     7.977,    0.0000,    0.0000,0,0,1
     7.978,    0.0000,    0.0000,0,0,1
     7.979,    0.0000,    0.0000,0,0,1
     7.980,    0.0000,    0.0000,0,0,1
     7.981,    0.0000,    0.0000,0,0,1
     7.982,    0.0000,    0.0000,0,0,1
     7.983,    0.0000,    0.0000,0,0,1
     7.984,    0.0000,    0.0000,0,0,1
     7.985,    0.0000,    0.0000,0,0,1
     7.986,    0.0000,    0.0000,0,0,1
     7.987,    0.0000,    0.0000,0,0,1
     7.988,    0.0000,    0.0000,0,0,1
     7.989,    0.0000,    0.0000,0,0,1
     7.990,    0.0000,    0.0000,0,0,1
     7.991,    0.0000,    0.0000,0,0,1
     7.992,    0.0000,    0.0000,0,0,1
     7.993,    0.0000,    0.0000,0,0,1
     7.994,    0.0000,    0.0000,0,0,1
     7.995,    0.0000,    0.0000,0,0,1
     7.996,    0.0000,    0.0000,0,0,1
     7.997,    0.0000,    0.0000,0,0,1
     7.998,    0.0000,    0.0000,0,0,1
     7.999,    0.0000,    0.0000,0,0,1
     8.000,    0.0000,    0.0000,0,0,1
     8.001,    0.0000,    0.0000,0,0,1
     8.002,    0.0000,    0.0000,0,0,1
     8.003,    0.0000,    0.0000,0,0,1
     8.004,    0.0000,    0.0000,0,0,1
     8.005,    0.0000,    0.0000,0,0,1
     8.006,    0.0000,    0.0000,0,0,1
     8.007,    0.0000,    0.0000,0,0,1
     8.008,    0.0000,    0.0000,0,0,1
     8.009,    0.0000,    0.0000,0,0,1
     8.010,    0.0000,    0.0000,0,0,1
     8.011,    0.0000,    0.0000,0,0,1
     8.012,    0.0000,    0.0000,0,0,1
     8.013,    0.0000,    0.0000,0,0,1
     8.014,    0.0000,    0.0000,0,0,1
     8.015,    0.0000,    0.0000,0,0,1
     8.016,    0.0000,    0.0000,0,0,1
     8.017,    0.0000,    0.0000,0,0,1
     8.018,    0.0000,    0.0000,0,0,1
     8.019,    0.0000,    0.0000,0,0,1
     8.020,    0.0000,    0.0000,0,0,1
     8.021,    0.0000,    0.0000,0,0,1
     8.022,    0.0000,    0.0000,0,0,1
     8.023,    0.0000,    0.0000,0,0,1
     8.024,    0.0000,    0.0000,0,0,1
     8.025,    0.0000,    0.0000,0,0,1
     8.026,    0.0000,    0.0000,0,0,1
     8.027,    0.0000,    0.0000,0,0,1
     8.028,    0.0000,    0.0000,0,0,1
     8.029,    0.0000,    0.0000,0,0,1
     8.030,    0.0000,    0.0000,0,0,1
     8.031,    0.0000,    0.0000,0,0,1
     8.032,    0.0000,    0.0000,0,0,1
     8.033,    0.0000,    0.0000,0,0,1
     8.034,    0.0000,    0.0000,0,0,1
     8.035,    0.0000,    0.0000,0,0,1
     8.036,    0.0000,    0.0000,0,0,1
     8.037,    0.0000,    0.0000,0,0,1
     8.038,    0.0000,    0.0000,0,0,1
     8.039,    0.0000,    0.0000,0,0,1
     8.040,    0.0000,    0.0000,0,0,1
     8.041,    0.0000,    0.0000,0,0,1
     8.042,    0.0000,    0.0000,0,0,1
     8.043,    0.0000,    0.0000,0,0,1
     8.044,    0.0000,    0.0000,0,0,1
     8.045,    0.0000,    0.0000,0,0,1
     8.046,    0.0000,    0.0000,0,0,1
     8.047,    0.0000,    0.0000,0,0,1
     8.048,    0.0000,    0.0000,0,0,1
     8.049,    0.0000,    0.0000,0,0,1
     8.050,    0.0000,    0.0000,0,0,1
     8.051,    0.0000,    0.0000,0,0,1
     8.052,    0.0000,    0.0000,0,0,1
     8.053,    0.0000,    0.0000,0,0,1
     8.054,    0.0000,    0.0000,0,0,1
     8.055,    0.0000,    0.0000,0,0,1
     8.056,    0.0000,    0.0000,0,0,1
     8.057,    0.0000,    0.0000,0,0,1
     8.058,    0.0000,    0.0000,0,0,1
     8.059,    0.0000,    0.0000,0,0,1
     8.060,    0.0000,    0.0000,0,0,1
     8.061,    0.0000,    0.0000,0,0,1
     8.062,    0.0000,    0.0000,0,0,1
     8.063,    0.0000,    0.0000,0,0,1
     8.064,    0.0000,    0.0000,0,0,1
     8.065,    0.0000,    0.0000,0,0,1
     8.066,    0.0000,    0.0000,0,0,1
     8.067,    0.0000,    0.0000,0,0,1
     8.068,    0.0000,    0.0000,0,0,1
     8.069,    0.0000,    0.0000,0,0,1
     8.070,    0.0000,    0.0000,0,0,1
     8.071,    0.0000,    0.0000,0,0,1
     8.072,    0.0000,    0.0000,0,0,1
     8.073,    0.0000,    0.0000,0,0,1
     8.074,    0.0000,    0.0000,0,0,1
     8.075,    0.0000,    0.0000,0,0,1
     8.076,    0.0000,    0.0000,0,0,1
     8.077,    0.0000,    0.0000,0,0,1
     8.078,    0.0000,    0.0000,0,0,1
     8.079,    0.0000,    0.0000,0,0,1
     8.080,    0.0000,    0.0000,0,0,1
     8.081,    0.0000,    0.0000,0,0,1
     8.082,    0.0000,    0.0000,0,0,1
     8.083,    0.0000,    0.0000,0,0,1
     8.084,    0.0000,    0.0000,0,0,1
     8.085,    0.0000,    0.0000,0,0,1
     8.086,    0.0000,    0.0000,0,0,1
     8.087,    0.0000,    0.0000,0,0,1
     8.088,    0.0000,    0.0000,0,0,1
     8.089,    0.0000,    0.0000,0,0,1
     8.090,    0.0000,    0.0000,0,0,1
     8.091,    0.0000,    0.0000,0,0,1
     8.092,    0.0000,    0.0000,0,0,1
     8.093,    0.0000,    0.0000,0,0,1
     8.094,    0.0000,    0.0000,0,0,1
     8.095,    0.0000,    0.0000,0,0,1
     8.096,    0.0000,    0.0000,0,0,1
     8.097,    0.0000,    0.0000,0,0,1
     8.098,    0.0000,    0.0000,0,0,1
     8.099,    0.0000,    0.0000,0,0,1
     8.100,    0.0000,    0.0000,0,0,1
     8.101,    0.0000,    0.0000,0,0,1
     8.102,    0.0000,    0.0000,0,0,1
     8.103,    0.0000,    0.0000,0,0,1
     8.104,    0.0000,    0.0000,0,0,1
     8.105,    0.0000,    0.0000,0,0,1
     8.106,    0.0000,    0.0000,0,0,1
     8.107,    0.0000,    0.0000,0,0,1
     8.108,    0.0000,    0.0000,0,0,1
     8.109,    0.0000,    0.0000,0,0,1
     8.110,    0.0000,    0.0000,0,0,1
     8.111,    0.0000,    0.0000,0,0,1
     8.112,    0.0000,    0.0000,0,0,1
     8.113,    0.0000,    0.0000,0,0,1
     8.114,    0.0000,    0.0000,0,0,1
     8.115,    0.0000,    0.0000,0,0,1
     8.116,    0.0000,    0.0000,0,0,1
     8.117,    0.0000,    0.0000,0,0,1
     8.118,    0.0000,    0.0000,0,0,1
     8.119,    0.0000,    0.0000,0,0,1
     8.120,    0.0000,    0.0000,0,0,1
     8.121,    0.0000,    0.0000,0,0,1
     8.122,    0.0000,    0.0000,0,0,1
     8.123,    0.0000,    0.0000,0,0,1
     8.124,    0.0000,    0.0000,0,0,1
     8.125,    0.0000,    0.0000,0,0,1
     8.126,    0.0000,    0.0000,0,0,1
     8.127,    0.0000,    0.0000,0,0,1
     8.128,    0.0000,    0.0000,0,0,1
     8.129,    0.0000,    0.0000,0,0,1
     8.130,    0.0000,    0.0000,0,0,1
     8.131,    0.0000,    0.0000,0,0,1
     8.132,    0.0000,    0.0000,0,0,1
     8.133,    0.0000,    0.0000,0,0,1
     8.134,    0.0000,    0.0000,0,0,1
     8.135,    0.0000,    0.0000,0,0,1
     8.136,    0.0000,    0.0000,0,0,1
     8.137,    0.0000,    0.0000,0,0,1
     8.138,    0.0000,    0.0000,0,0,1
     8.139,    0.0000,    0.0000,0,0,1
     8.140,    0.0000,    0.0000,0,0,1
     8.141,    0.0000,    0.0000,0,0,1
     8.142,    0.0000,    0.0000,0,0,1
     8.143,    0.0000,    0.0000,0,0,1
     8.144,    0.0000,    0.0000,0,0,1
     8.145,    0.0000,    0.0000,0,0,1
     8.146,    0.0000,    0.0000,0,0,1
     8.147,    0.0000,    0.0000,0,0,1
     8.148,    0.0000,    0.0000,0,0,1
     8.149,    0.0000,    0.0000,0,0,1
     8.150,    0.0000,    0.0000,0,0,1
     8.151,    0.0000,    0.0000,0,0,1
     8.152,    0.0000,    0.0000,0,0,1
     8.153,    0.0000,    0.0000,0,0,1
     8.154,    0.0000,    0.0000,0,0,1
     8.155,    0.0000,    0.0000,0,0,1
     8.156,    0.0000,    0.0000,0,0,1
     8.157,    0.0000,    0.0000,0,0,1
     8.158,    0.0000,    0.0000,0,0,1
     8.159,    0.0000,    0.0000,0,0,1
     8.160,    0.0000,    0.0000,0,0,1
     8.161,    0.0000,    0.0000,0,0,1
     8.162,    0.0000,    0.0000,0,0,1
     8.163,    0.0000,    0.0000,0,0,1
     8.164,    0.0000,    0.0000,0,0,1
     8.165,    0.0000,    0.0000,0,0,1
     8.166,    0.0000,    0.0000,0,0,1
     8.167,    0.0000,    0.0000,0,0,1
     8.168,    0.0000,    0.0000,0,0,1
     8.169,    0.0000,    0.0000,0,0,1
     8.170,    0.0000,    0.0000,0,0,1
     8.171,    0.0000,    0.0000,0,0,1
     8.172,    0.0000,    0.0000,0,0,1
     8.173,    0.0000,    0.0000,0,0,1
     8.174,    0.0000,    0.0000,0,0,1
     8.175,    0.0000,    0.0000,0,0,1
     8.176,    0.0000,    0.0000,0,0,1
     8.177,    0.0000,    0.0000,0,0,1
     8.178,    0.0000,    0.0000,0,0,1
     8.179,    0.0000,    0.0000,0,0,1
     8.180,    0.0000,    0.0000,0,0,1
     8.181,    0.0000,    0.0000,0,0,1
     8.182,    0.0000,    0.0000,0,0,1
     8.183,    0.0000,    0.0000,0,0,1
     8.184,    0.0000,    0.0000,0,0,1
     8.185,    0.0000,    0.0000,0,0,1
     8.186,    0.0000,    0.0000,0,0,1
     8.187,    0.0000,    0.0000,0,0,1
     8.188,    0.0000,    0.0000,0,0,1
     8.189,    0.0000,    0.0000,0,0,1
     8.190,    0.0000,    0.0000,0,0,1
     8.191,    0.0000,    0.0000,0,0,1
     8.192,    0.0000,    0.0000,0,0,1
     8.193,    0.0000,    0.0000,0,0,1
     8.194,    0.0000,    0.0000,0,0,1
     8.195,    0.0000,    0.0000,0,0,1
     8.196,    0.0000,    0.0000,0,0,1
     8.197,    0.0000,    0.0000,0,0,1
     8.198,    0.0000,    0.0000,0,0,1
     8.199,    0.0000,    0.0000,0,0,1
     8.200,    0.0000,    0.0000,0,0,1
     8.201,    0.0000,    0.0000,0,0,1
     8.202,    0.0000,    0.0000,0,0,1
     8.203,    0.0000,    0.0000,0,0,1
     8.204,    0.0000,    0.0000,0,0,1
     8.205,    0.0000,    0.0000,0,0,1
     8.206,    0.0000,    0.0000,0,0,1
     8.207,    0.0000,    0.0000,0,0,1
     8.208,    0.0000,    0.0000,0,0,1
     8.209,    0.0000,    0.0000,0,0,1
     8.210,    0.0000,    0.0000,0,0,1
     8.211,    0.0000,    0.0000,0,0,1
     8.212,    0.0000,    0.0000,0,0,1
     8.213,    0.0000,    0.0000,0,0,1
     8.214,    0.0000,    0.0000,0,0,1
     8.215,    0.0000,    0.0000,0,0,1
     8.216,    0.0000,    0.0000,0,0,1
     8.217,    0.0000,    0.0000,0,0,1
     8.218,    0.0000,    0.0000,0,0,1
     8.219,    0.0000,    0.0000,0,0,1
     8.220,    0.0000,    0.0000,0,0,1
     8.221,    0.0000,    0.0000,0,0,1
     8.222,    0.0000,    0.0000,0,0,1
     8.223,    0.0000,    0.0000,0,0,1
     8.224,    0.0000,    0.0000,0,0,1
     8.225,    0.0000,    0.0000,0,0,1
     8.226,    0.0000,    0.0000,0,0,1
     8.227,    0.0000,    0.0000,0,0,1
     8.228,    0.0000,    0.0000,0,0,1
     8.229,    0.0000,    0.0000,0,0,1
     8.230,    0.0000,    0.0000,0,0,1
     8.231,    0.0000,    0.0000,0,0,1
     8.232,    0.0000,    0.0000,0,0,1
     8.233,    0.0000,    0.0000,0,0,1
     8.234,    0.0000,    0.0000,0,0,1
     8.235,    0.0000,    0.0000,0,0,1
     8.236,    0.0000,    0.0000,0,0,1
     8.237,    0.0000,    0.0000,0,0,1
     8.238,    0.0000,    0.0000,0,0,1
     8.239,    0.0000,    0.0000,0,0,1
     8.240,    0.0000,    0.0000,0,0,1
     8.241,    0.0000,    0.0000,0,0,1
     8.242,    0.0000,    0.0000,0,0,1
     8.243,    0.0000,    0.0000,0,0,1
     8.244,    0.0000,    0.0000,0,0,1
     8.245,    0.0000,    0.0000,0,0,1
     8.246,    0.0000,    0.0000,0,0,1
     8.247,    0.0000,    0.0000,0,0,1
     8.248,    0.0000,    0.0000,0,0,1
     8.249,    0.0000,    0.0000,0,0,1
     8.250,    0.0000,    0.0000,0,0,1
     8.251,    0.0000,    0.0000,0,0,1
     8.252,    0.0000,    0.0000,0,0,1
     8.253,    0.0000,    0.0000,0,0,1
     8.254,    0.0000,    0.0000,0,0,1
     8.255,    0.0000,    0.0000,0,0,1
     8.256,    0.0000,    0.0000,0,0,1
     8.257,    0.0000,    0.0000,0,0,1
     8.258,    0.0000,    0.0000,0,0,1
     8.259,    0.0000,    0.0000,0,0,1
     8.260,    0.0000,    0.0000,0,0,1
     8.261,    0.0000,    0.0000,0,0,1
     8.262,    0.0000,    0.0000,0,0,1
     8.263,    0.0000,    0.0000,0,0,1
     8.264,    0.0000,    0.0000,0,0,1
     8.265,    0.0000,    0.0000,0,0,1
     8.266,    0.0000,    0.0000,0,0,1
     8.267,    0.0000,    0.0000,0,0,1
     8.268,    0.0000,    0.0000,0,0,1
     8.269,    0.0000,    0.0000,0,0,1
     8.270,    0.0000,    0.0000,0,0,1
     8.271,    0.0000,    0.0000,0,0,1
     8.272,    0.0000,    0.0000,0,0,1
     8.273,    0.0000,    0.0000,0,0,1
     8.274,    0.0000,    0.0000,0,0,1
     8.275,    0.0000,    0.0000,0,0,1
     8.276,    0.0000,    0.0000,0,0,1
     8.277,    0.0000,    0.0000,0,0,1
     8.278,    0.0000,    0.0000,0,0,1
     8.279,    0.0000,    0.0000,0,0,1
     8.280,    0.0000,    0.0000,0,0,1
     8.281,    0.0000,    0.0000,0,0,1
     8.282,    0.0000,    0.0000,0,0,1
     8.283,    0.0000,    0.0000,0,0,1
     8.284,    0.0000,    0.0000,0,0,1
     8.285,    0.0000,    0.0000,0,0,1
     8.286,    0.0000,    0.0000,0,0,1
     8.287,    0.0000,    0.0000,0,0,1
     8.288,    0.0000,    0.0000,0,0,1
     8.289,    0.0000,    0.0000,0,0,1
     8.290,    0.0000,    0.0000,0,0,1
     8.291,    0.0000,    0.0000,0,0,1
     8.292,    0.0000,    0.0000,0,0,1
     8.293,    0.0000,    0.0000,0,0,1
     8.294,    0.0000,    0.0000,0,0,1
     8.295,    0.0000,    0.0000,0,0,1
     8.296,    0.0000,    0.0000,0,0,1
     8.297,    0.0000,    0.0000,0,0,1
     8.298,    0.0000,    0.0000,0,0,1
     8.299,    0.0000,    0.0000,0,0,1
     8.300,    0.0000,    0.0000,0,0,1
     8.301,    0.0000,    0.0000,0,0,1
     8.302,    0.0000,    0.0000,0,0,1
     8.303,    0.0000,    0.0000,0,0,1
     8.304,    0.0000,    0.0000,0,0,1
     8.305,    0.0000,    0.0000,0,0,1
     8.306,    0.0000,    0.0000,0,0,1
     8.307,    0.0000,    0.0000,0,0,1
     8.308,    0.0000,    0.0000,0,0,1
     8.309,    0.0000,    0.0000,0,0,1
     8.310,    0.0000,    0.0000,0,0,1
     8.311,    0.0000,    0.0000,0,0,1
     8.312,    0.0000,    0.0000,0,0,1
     8.313,    0.0000,    0.0000,0,0,1
     8.314,    0.0000,    0.0000,0,0,1
     8.315,    0.0000,    0.0000,0,0,1
     8.316,    0.0000,    0.0000,0,0,1
     8.317,    0.0000,    0.0000,0,0,1
     8.318,    0.0000,    0.0000,0,0,1
     8.319,    0.0000,    0.0000,0,0,1
     8.320,    0.0000,    0.0000,0,0,1
     8.321,    0.0000,    0.0000,0,0,1
     8.322,    0.0000,    0.0000,0,0,1
     8.323,    0.0000,    0.0000,0,0,1
     8.324,    0.0000,    0.0000,0,0,1
     8.325,    0.0000,    0.0000,0,0,1
     8.326,    0.0000,    0.0000,0,0,1
     8.327,    0.0000,    0.0000,0,0,1
     8.328,    0.0000,    0.0000,0,0,1
     8.329,    0.0000,    0.0000,0,0,1
     8.330,    0.0000,    0.0000,0,0,1
     8.331,    0.0000,    0.0000,0,0,1
     8.332,    0.0000,    0.0000,0,0,1
     8.333,    0.0000,    0.0000,0,0,1
     8.334,    0.0000,    0.0000,0,0,1
     8.335,    0.0000,    0.0000,0,0,1
     8.336,    0.0000,    0.0000,0,0,1
     8.337,    0.0000,    0.0000,0,0,1
     8.338,    0.0000,    0.0000,0,0,1
     8.339,    0.0000,    0.0000,0,0,1
     8.340,    0.0000,    0.0000,0,0,1
     8.341,    0.0000,    0.0000,0,0,1
     8.342,    0.0000,    0.0000,0,0,1
     8.343,    0.0000,    0.0000,0,0,1
     8.344,    0.0000,    0.0000,0,0,1
     8.345,    0.0000,    0.0000,0,0,1
     8.346,    0.0000,    0.0000,0,0,1
     8.347,    0.0000,    0.0000,0,0,1
     8.348,    0.0000,    0.0000,0,0,1
     8.349,    0.0000,    0.0000,0,0,1
     8.350,    0.0000,    0.0000,0,0,1
     8.351,    0.0000,    0.0000,0,0,1
     8.352,    0.0000,    0.0000,0,0,1
     8.353,    0.0000,    0.0000,0,0,1
     8.354,    0.0000,    0.0000,0,0,1
     8.355,    0.0000,    0.0000,0,0,1
     8.356,    0.0000,    0.0000,0,0,1
     8.357,    0.0000,    0.0000,0,0,1
     8.358,    0.0000,    0.0000,0,0,1
     8.359,    0.0000,    0.0000,0,0,1
     8.360,    0.0000,    0.0000,0,0,1
     8.361,    0.0000,    0.0000,0,0,1
     8.362,    0.0000,    0.0000,0,0,1
     8.363,    0.0000,    0.0000,0,0,1
     8.364,    0.0000,    0.0000,0,0,1
     8.365,    0.0000,    0.0000,0,0,1
     8.366,    0.0000,    0.0000,0,0,1
     8.367,    0.0000,    0.0000,0,0,1
     8.368,    0.0000,    0.0000,0,0,1
     8.369,    0.0000,    0.0000,0,0,1
     8.370,    0.0000,    0.0000,0,0,1
     8.371,    0.0000,    0.0000,0,0,1
     8.372,    0.0000,    0.0000,0,0,1
     8.373,    0.0000,    0.0000,0,0,1
     8.374,    0.0000,    0.0000,0,0,1
     8.375,    0.0000,    0.0000,0,0,1
     8.376,    0.0000,    0.0000,0,0,1
     8.377,    0.0000,    0.0000,0,0,1
     8.378,    0.0000,    0.0000,0,0,1
     8.379,    0.0000,    0.0000,0,0,1
     8.380,    0.0000,    0.0000,0,0,1
     8.381,    0.0000,    0.0000,0,0,1
     8.382,    0.0000,    0.0000,0,0,1
     8.383,    0.0000,    0.0000,0,0,1
     8.384,    0.0000,    0.0000,0,0,1
     8.385,    0.0000,    0.0000,0,0,1
     8.386,    0.0000,    0.0000,0,0,1
     8.387,    0.0000,    0.0000,0,0,1
     8.388,    0.0000,    0.0000,0,0,1
     8.389,    0.0000,    0.0000,0,0,1
     8.390,    0.0000,    0.0000,0,0,1
     8.391,    0.0000,    0.0000,0,0,1
     8.392,    0.0000,    0.0000,0,0,1
     8.393,    0.0000,    0.0000,0,0,1
     8.394,    0.0000,    0.0000,0,0,1
     8.395,    0.0000,    0.0000,0,0,1
     8.396,    0.0000,    0.0000,0,0,1
     8.397,    0.0000,    0.0000,0,0,1
     8.398,    0.0000,    0.0000,0,0,1
     8.399,    0.0000,    0.0000,0,0,1
     8.400,    0.0000,    0.0000,0,0,1
     8.401,    0.0000,    0.0000,0,0,1
     8.402,    0.0000,    0.0000,0,0,1
     8.403,    0.0000,    0.0000,0,0,1
     8.404,    0.0000,    0.0000,0,0,1
     8.405,    0.0000,    0.0000,0,0,1
     8.406,    0.0000,    0.0000,0,0,1
     8.407,    0.0000,    0.0000,0,0,1
     8.408,    0.0000,    0.0000,0,0,1
     8.409,    0.0000,    0.0000,0,0,1
     8.410,    0.0000,    0.0000,0,0,1
     8.411,    0.0000,    0.0000,0,0,1
     8.412,    0.0000,    0.0000,0,0,1
     8.413,    0.0000,    0.0000,0,0,1
     8.414,    0.0000,    0.0000,0,0,1
     8.415,    0.0000,    0.0000,0,0,1
     8.416,    0.0000,    0.0000,0,0,1
     8.417,    0.0000,    0.0000,0,0,1
     8.418,    0.0000,    0.0000,0,0,1
     8.419,    0.0000,    0.0000,0,0,1
     8.420,    0.0000,    0.0000,0,0,1
     8.421,    0.0000,    0.0000,0,0,1
     8.422,    0.0000,    0.0000,0,0,1
     8.423,    0.0000,    0.0000,0,0,1
     8.424,    0.0000,    0.0000,0,0,1
     8.425,    0.0000,    0.0000,0,0,1
     8.426,    0.0000,    0.0000,0,0,1
     8.427,    0.0000,    0.0000,0,0,1
